"","prey","svspp","year","mean","lci","uci"
"4995","PEPTRI",108,1975,NA,0,0
"4996","PEPTRI",108,1976,NA,0,0
"4997","PEPTRI",108,1977,0,0,0
"4998","PEPTRI",108,1978,0,0,0
"4999","PEPTRI",108,1979,0,0,0
"5000","PEPTRI",108,1980,0,0,0
"5001","PEPTRI",108,1981,0,0,0
"5002","PEPTRI",108,1982,0,0,0
"5003","PEPTRI",108,1983,NA,0,0
"5004","PEPTRI",108,1984,NA,0,0
"5005","PEPTRI",108,1985,0,0,0
"5006","PEPTRI",108,1986,0,0,0
"5007","PEPTRI",108,1987,0,0,0
"5008","PEPTRI",108,1988,NA,0,0
"5009","PEPTRI",108,1989,0,0,0
"5010","PEPTRI",108,1990,0,0,0
"5011","PEPTRI",108,1991,0,0,0
"5012","PEPTRI",108,1992,0,0,0
"5013","PEPTRI",108,1993,0,0,0
"5014","PEPTRI",108,1994,0,0,0
"5015","PEPTRI",108,1995,0,0,0
"5016","PEPTRI",108,1996,0,0,0
"5017","PEPTRI",108,1997,3807998.75252042,4372.74500344536,25191489.6617864
"5018","PEPTRI",108,1998,0,0,0
"5019","PEPTRI",108,1999,0,0,0
"5020","PEPTRI",108,2000,0,0,0
"5021","PEPTRI",108,2001,0,0,0
"5022","PEPTRI",108,2002,0,0,0
"5023","PEPTRI",108,2003,0,0,0
"5024","PEPTRI",108,2004,0,0,0
"5025","PEPTRI",108,2005,0,0,0
"5026","PEPTRI",108,2006,0,0,0
"5027","PEPTRI",108,2007,0,0,0
"5028","PEPTRI",108,2008,0,0,0
"5029","PEPTRI",108,2009,0,0,0
"5030","PEPTRI",108,2010,0,0,0
"5031","PEPTRI",108,2011,0,0,0
"5032","PEPTRI",108,2012,0,0,0
"5033","PEPTRI",108,2013,0,0,0
"5034","PEPTRI",108,2014,0,0,0
"5035","PEPTRI",108,2015,0,0,0
"5036","PEPTRI",108,2016,136808898.384239,1379511.06863113,593601670.111885
"5037","PEPTRI",108,2017,0,0,0
"5038","PEPTRI",108,2018,0,0,0
"5039","PEPTRI",108,2019,0,0,0
"5040","PEPTRI",108,2020,NA,0,0
"5041","PEPTRI",112,1973,NA,0,0
"5042","PEPTRI",112,1974,NA,0,0
"5043","PEPTRI",112,1975,NA,0,0
"5044","PEPTRI",112,1976,NA,0,0
"5045","PEPTRI",112,1977,NA,0,0
"5046","PEPTRI",112,1978,NA,0,0
"5047","PEPTRI",112,1979,NA,0,0
"5048","PEPTRI",112,1980,NA,0,0
"5049","PEPTRI",112,1981,NA,0,0
"5050","PEPTRI",112,1982,NA,0,0
"5051","PEPTRI",112,1983,NA,0,0
"5052","PEPTRI",112,1984,NA,0,0
"5053","PEPTRI",112,1985,NA,0,0
"5054","PEPTRI",112,1986,NA,0,0
"5055","PEPTRI",112,1987,NA,0,0
"5056","PEPTRI",112,1988,NA,0,0
"5057","PEPTRI",112,1989,NA,0,0
"5058","PEPTRI",112,1990,NA,0,0
"5059","PEPTRI",112,1991,NA,0,0
"5060","PEPTRI",112,1992,NA,0,0
"5061","PEPTRI",112,1993,NA,0,0
"5062","PEPTRI",112,1994,NA,0,0
"5063","PEPTRI",112,1995,NA,0,0
"5064","PEPTRI",112,1996,NA,0,0
"5065","PEPTRI",112,1997,NA,0,0
"5066","PEPTRI",112,1998,NA,0,0
"5067","PEPTRI",112,1999,NA,0,0
"5068","PEPTRI",112,2000,NA,0,0
"5069","PEPTRI",112,2001,NA,0,0
"5070","PEPTRI",112,2002,NA,0,0
"5071","PEPTRI",112,2003,NA,0,0
"5072","PEPTRI",112,2004,NA,0,0
"5073","PEPTRI",112,2005,0,0,0
"5074","PEPTRI",112,2006,0,0,0
"5075","PEPTRI",112,2007,673165696.084822,104800019.530134,1943706962.53369
"5076","PEPTRI",112,2008,NA,0,0
"5077","PEPTRI",112,2009,106519226.486911,3547333.7207591,468034952.747199
"5078","PEPTRI",112,2010,0,0,0
"5079","PEPTRI",112,2011,1566255758.60787,12953220.6483048,5669948805.40758
"5080","PEPTRI",112,2012,756839117.431146,75281806.4132439,2435491800.89899
"5081","PEPTRI",112,2013,1664736853.86318,59717144.671855,9340309455.44867
"5082","PEPTRI",112,2014,0,0,0
"5083","PEPTRI",112,2015,158659852.165325,5969796.55739732,549502937.368446
"5084","PEPTRI",112,2016,780398437.444568,19674508.9402694,3237939440.59462
"5085","PEPTRI",112,2017,NA,0,0
"5086","PEPTRI",112,2018,0,0,0
"5087","PEPTRI",112,2019,0,0,0
"5088","PEPTRI",112,2020,NA,0,0
"5089","PEPTRI",135,1973,NA,0,0
"5090","PEPTRI",135,1974,NA,0,0
"5091","PEPTRI",135,1975,NA,0,0
"5092","PEPTRI",135,1976,NA,0,0
"5093","PEPTRI",135,1977,NA,0,0
"5094","PEPTRI",135,1978,NA,0,0
"5095","PEPTRI",135,1979,936013191.882715,8192630.02836872,5641044182.29007
"5096","PEPTRI",135,1980,NA,0,0
"5097","PEPTRI",135,1981,NA,0,0
"5098","PEPTRI",135,1982,6865954623.37794,279654387.885831,27164509359.896
"5099","PEPTRI",135,1983,0,0,0
"5100","PEPTRI",135,1984,NA,0,0
"5101","PEPTRI",135,1985,2164723042.90297,109021091.142652,12179259633.8813
"5102","PEPTRI",135,1986,NA,0,0
"5103","PEPTRI",135,1987,NA,0,0
"5104","PEPTRI",135,1988,NA,0,0
"5105","PEPTRI",135,1989,NA,0,0
"5106","PEPTRI",135,1990,NA,0,0
"5107","PEPTRI",135,1991,NA,0,0
"5108","PEPTRI",135,1992,84748857.9462576,1.37145362970026e-37,1144381570.1233
"5109","PEPTRI",135,1993,461221839.041572,5843808.61665538,2065634462.43503
"5110","PEPTRI",135,1994,0,0,0
"5111","PEPTRI",135,1995,NA,0,0
"5112","PEPTRI",135,1996,156138490.829447,9596268.56492037,880771707.860129
"5113","PEPTRI",135,1997,1158650544.412,9574664.98478729,7147009321.99113
"5114","PEPTRI",135,1998,100234584.66792,471482.801084333,925371094.261809
"5115","PEPTRI",135,1999,4018211455.44291,2868749.19617157,32425126184.396
"5116","PEPTRI",135,2000,434340262.694451,50610418.2070046,1445392422.85215
"5117","PEPTRI",135,2001,311969332.733778,31907.2154755882,1984827680.64991
"5118","PEPTRI",135,2002,3134094.16251787,3.44411895200431e-07,36085567.309199
"5119","PEPTRI",135,2003,3494125911.56552,198935789.983186,14673779460.9744
"5120","PEPTRI",135,2004,NA,0,0
"5121","PEPTRI",135,2005,92180765.2842511,0.00110650540702775,966098486.79951
"5122","PEPTRI",135,2006,4428967745.1441,173446246.367795,21234709810.8719
"5123","PEPTRI",135,2007,125454207.042768,446905.758976887,755133423.46419
"5124","PEPTRI",135,2008,NA,0,0
"5125","PEPTRI",135,2009,NA,0,0
"5126","PEPTRI",135,2010,282448888.754997,10151834.9852401,646718810.671407
"5127","PEPTRI",135,2011,4502088420.62125,359141895.548611,17119948608.7027
"5128","PEPTRI",135,2012,109769462.713374,2364293.8933025,363591155.049696
"5129","PEPTRI",135,2013,143550690.870443,609166.185260836,637158682.24148
"5130","PEPTRI",135,2014,NA,0,0
"5131","PEPTRI",135,2015,163348602.132102,170783.486224919,915893462.277799
"5132","PEPTRI",135,2016,0,0,0
"5133","PEPTRI",135,2017,NA,0,0
"5134","PEPTRI",135,2018,2034766426.17005,78093517.6408651,8611052197.73072
"5135","PEPTRI",135,2019,60292730.2154436,2935472.15725754,257422657.671126
"5136","PEPTRI",135,2020,NA,0,0
"5185","PEPTRI",163,1973,0,0,0
"5186","PEPTRI",163,1974,0,0,0
"5187","PEPTRI",163,1975,0,0,0
"5188","PEPTRI",163,1976,0,0,0
"5189","PEPTRI",163,1977,0,0,0
"5190","PEPTRI",163,1978,NA,0,0
"5191","PEPTRI",163,1979,NA,0,0
"5192","PEPTRI",163,1980,NA,0,0
"5193","PEPTRI",163,1981,NA,0,0
"5194","PEPTRI",163,1982,NA,0,0
"5195","PEPTRI",163,1983,NA,0,0
"5196","PEPTRI",163,1984,0,0,0
"5197","PEPTRI",163,1985,0,0,0
"5198","PEPTRI",163,1986,0,0,0
"5199","PEPTRI",163,1987,0,0,0
"5200","PEPTRI",163,1988,0,0,0
"5201","PEPTRI",163,1989,0,0,0
"5202","PEPTRI",163,1990,0,0,0
"5203","PEPTRI",163,1991,0,0,0
"5204","PEPTRI",163,1992,0,0,0
"5205","PEPTRI",163,1993,0,0,0
"5206","PEPTRI",163,1994,0,0,0
"5207","PEPTRI",163,1995,0,0,0
"5208","PEPTRI",163,1996,0,0,0
"5209","PEPTRI",163,1997,0,0,0
"5210","PEPTRI",163,1998,NA,0,0
"5211","PEPTRI",163,1999,0,0,0
"5212","PEPTRI",163,2000,0,0,0
"5213","PEPTRI",163,2001,0,0,0
"5214","PEPTRI",163,2002,0,0,0
"5215","PEPTRI",163,2003,0,0,0
"5216","PEPTRI",163,2004,0,0,0
"5217","PEPTRI",163,2005,0,0,0
"5218","PEPTRI",163,2006,0,0,0
"5219","PEPTRI",163,2007,0,0,0
"5220","PEPTRI",163,2008,0,0,0
"5221","PEPTRI",163,2009,0,0,0
"5222","PEPTRI",163,2010,0,0,0
"5223","PEPTRI",163,2011,0,0,0
"5224","PEPTRI",163,2012,0,0,0
"5225","PEPTRI",163,2013,0,0,0
"5226","PEPTRI",163,2014,0,0,0
"5227","PEPTRI",163,2015,0,0,0
"5228","PEPTRI",163,2016,0,0,0
"5229","PEPTRI",163,2017,NA,0,0
"5230","PEPTRI",163,2018,48360981.8414184,1052644.84802874,245727505.610772
"5231","PEPTRI",163,2019,0,0,0
"5232","PEPTRI",163,2020,NA,0,0
"5233","PEPTRI",164,1973,NA,0,0
"5234","PEPTRI",164,1974,NA,0,0
"5235","PEPTRI",164,1975,NA,0,0
"5236","PEPTRI",164,1976,NA,0,0
"5237","PEPTRI",164,1977,0,0,0
"5238","PEPTRI",164,1978,0,0,0
"5239","PEPTRI",164,1979,0,0,0
"5240","PEPTRI",164,1980,0,0,0
"5241","PEPTRI",164,1981,NA,0,0
"5242","PEPTRI",164,1982,NA,0,0
"5243","PEPTRI",164,1983,NA,0,0
"5244","PEPTRI",164,1984,0,0,0
"5245","PEPTRI",164,1985,0,0,0
"5246","PEPTRI",164,1986,0,0,0
"5247","PEPTRI",164,1987,0,0,0
"5248","PEPTRI",164,1988,0,0,0
"5249","PEPTRI",164,1989,0,0,0
"5250","PEPTRI",164,1990,0,0,0
"5251","PEPTRI",164,1991,0,0,0
"5252","PEPTRI",164,1992,0,0,0
"5253","PEPTRI",164,1993,19346727.2106955,118701.939803044,93836488.9142822
"5254","PEPTRI",164,1994,0,0,0
"5255","PEPTRI",164,1995,0,0,0
"5256","PEPTRI",164,1996,0,0,0
"5257","PEPTRI",164,1997,0,0,0
"5258","PEPTRI",164,1998,296717514.967954,812901.197349088,1778504874.49446
"5259","PEPTRI",164,1999,0,0,0
"5260","PEPTRI",164,2000,0,0,0
"5261","PEPTRI",164,2001,0,0,0
"5262","PEPTRI",164,2002,0,0,0
"5263","PEPTRI",164,2003,0,0,0
"5264","PEPTRI",164,2004,0,0,0
"5265","PEPTRI",164,2005,0,0,0
"5266","PEPTRI",164,2006,98969646.9543057,539742.657897072,509281733.697122
"5267","PEPTRI",164,2007,0,0,0
"5268","PEPTRI",164,2008,1501068984.6138,5821383.89199548,7419949227.2004
"5269","PEPTRI",164,2009,0,0,0
"5270","PEPTRI",164,2010,17623960.4093776,165703.029736163,71744791.6050299
"5271","PEPTRI",164,2011,0,0,0
"5272","PEPTRI",164,2012,0,0,0
"5273","PEPTRI",164,2013,0,0,0
"5274","PEPTRI",164,2014,0,0,0
"5275","PEPTRI",164,2015,0,0,0
"5276","PEPTRI",164,2016,214113137.926997,11619373.2671236,889569680.300057
"5277","PEPTRI",164,2017,0,0,0
"5278","PEPTRI",164,2018,0,0,0
"5279","PEPTRI",164,2019,293162533.218009,6726115.64992865,1333335235.0662
"5280","PEPTRI",164,2020,NA,0,0
"5281","PEPTRI",172,1973,NA,0,0
"5282","PEPTRI",172,1974,NA,0,0
"5283","PEPTRI",172,1975,NA,0,0
"5284","PEPTRI",172,1976,NA,0,0
"5285","PEPTRI",172,1977,NA,0,0
"5286","PEPTRI",172,1978,NA,0,0
"5287","PEPTRI",172,1979,NA,0,0
"5288","PEPTRI",172,1980,NA,0,0
"5289","PEPTRI",172,1981,NA,0,0
"5290","PEPTRI",172,1982,NA,0,0
"5291","PEPTRI",172,1983,NA,0,0
"5292","PEPTRI",172,1984,NA,0,0
"5293","PEPTRI",172,1985,NA,0,0
"5294","PEPTRI",172,1986,NA,0,0
"5295","PEPTRI",172,1987,NA,0,0
"5296","PEPTRI",172,1988,NA,0,0
"5297","PEPTRI",172,1989,NA,0,0
"5298","PEPTRI",172,1990,NA,0,0
"5299","PEPTRI",172,1991,NA,0,0
"5300","PEPTRI",172,1992,NA,0,0
"5301","PEPTRI",172,1993,NA,0,0
"5302","PEPTRI",172,1994,NA,0,0
"5303","PEPTRI",172,1995,NA,0,0
"5304","PEPTRI",172,1996,NA,0,0
"5305","PEPTRI",172,1997,NA,0,0
"5306","PEPTRI",172,1998,NA,0,0
"5307","PEPTRI",172,1999,NA,0,0
"5308","PEPTRI",172,2000,NA,0,0
"5309","PEPTRI",172,2001,NA,0,0
"5310","PEPTRI",172,2002,NA,0,0
"5311","PEPTRI",172,2003,NA,0,0
"5312","PEPTRI",172,2004,NA,0,0
"5313","PEPTRI",172,2005,0,0,0
"5314","PEPTRI",172,2006,0,0,0
"5315","PEPTRI",172,2007,0,0,0
"5316","PEPTRI",172,2008,NA,0,0
"5317","PEPTRI",172,2009,0,0,0
"5318","PEPTRI",172,2010,10591454.6559654,22494.5782935266,49046939.9061088
"5319","PEPTRI",172,2011,158271037.107474,4106087.78216263,682695497.087026
"5320","PEPTRI",172,2012,0,0,0
"5321","PEPTRI",172,2013,0,0,0
"5322","PEPTRI",172,2014,0,0,0
"5323","PEPTRI",172,2015,0,0,0
"5324","PEPTRI",172,2016,0,0,0
"5325","PEPTRI",172,2017,NA,0,0
"5326","PEPTRI",172,2018,0,0,0
"5327","PEPTRI",172,2019,0,0,0
"5328","PEPTRI",172,2020,NA,0,0
"5329","PEPTRI",197,1973,NA,0,0
"5330","PEPTRI",197,1974,NA,0,0
"5331","PEPTRI",197,1975,NA,0,0
"5332","PEPTRI",197,1976,NA,0,0
"5333","PEPTRI",197,1977,0,0,0
"5334","PEPTRI",197,1978,0,0,0
"5335","PEPTRI",197,1979,856376960.301768,10142209.3042093,3159432910.74236
"5336","PEPTRI",197,1980,1105880961.61618,2873774.70179424,5331737518.55132
"5337","PEPTRI",197,1981,0,0,0
"5338","PEPTRI",197,1982,2761110946.58897,129532266.723101,9460223825.89945
"5339","PEPTRI",197,1983,0,0,0
"5340","PEPTRI",197,1984,188120150.117201,4050264.73283884,1160586303.29751
"5341","PEPTRI",197,1985,0,0,0
"5342","PEPTRI",197,1986,0,0,0
"5343","PEPTRI",197,1987,0,0,0
"5344","PEPTRI",197,1988,0,0,0
"5345","PEPTRI",197,1989,0,0,0
"5346","PEPTRI",197,1990,0,0,0
"5347","PEPTRI",197,1991,667015514.552027,45111517.3975207,2622787746.50333
"5348","PEPTRI",197,1992,0,0,0
"5349","PEPTRI",197,1993,144517749.987285,17419498.426892,773889751.935798
"5350","PEPTRI",197,1994,20607759.491439,173129.439248662,96423778.4893579
"5351","PEPTRI",197,1995,46651217.6620306,593134.276144445,267781828.974344
"5352","PEPTRI",197,1996,0,0,0
"5353","PEPTRI",197,1997,536008519.069141,35496412.2259944,2223607154.03761
"5354","PEPTRI",197,1998,12833130.5817057,377508.124703139,45906947.4286577
"5355","PEPTRI",197,1999,75788464.3371736,5359178.45074486,247820874.742426
"5356","PEPTRI",197,2000,1454569328.7863,302349316.425975,4111110079.95006
"5357","PEPTRI",197,2001,260869608.555819,1254475.15244534,1275228077.01976
"5358","PEPTRI",197,2002,0,0,0
"5359","PEPTRI",197,2003,688279987.626609,15211589.5480616,3202766389.47857
"5360","PEPTRI",197,2004,76874536.8357886,2058759.56464063,278457372.305213
"5361","PEPTRI",197,2005,11788732.5792196,472437.684508476,54105813.6219875
"5362","PEPTRI",197,2006,229350098.706055,8047600.31882819,834900129.380416
"5363","PEPTRI",197,2007,122820641.881196,1762948.15455726,359914805.571167
"5364","PEPTRI",197,2008,0,0,0
"5365","PEPTRI",197,2009,337040627.332547,62531762.8023198,1006677863.03874
"5366","PEPTRI",197,2010,320973513.532468,29408818.9860942,1130668751.13259
"5367","PEPTRI",197,2011,1305493168.2538,216124186.575248,4074212823.00845
"5368","PEPTRI",197,2012,67952671.7764578,7282062.34256448,211281451.541856
"5369","PEPTRI",197,2013,268305531.126078,30640474.3763491,900603930.45449
"5370","PEPTRI",197,2014,267728877.724047,23085881.5456235,950909557.73989
"5371","PEPTRI",197,2015,411644740.446538,17928433.7394055,1931197306.25997
"5372","PEPTRI",197,2016,170529900.237575,10501895.4043777,843151133.70618
"5373","PEPTRI",197,2017,32743853.4014234,3364003.99955913,117729822.109813
"5374","PEPTRI",197,2018,492138577.058243,86264640.7373222,1557408007.60252
"5375","PEPTRI",197,2019,28179127.0523468,424710.146622242,131106207.437772
"5376","PEPTRI",197,2020,NA,0,0
"5953","SCOSCO",15,1973,NA,0,0
"5954","SCOSCO",15,1974,NA,0,0
"5955","SCOSCO",15,1975,NA,0,0
"5956","SCOSCO",15,1976,NA,0,0
"5957","SCOSCO",15,1977,0,0,0
"5958","SCOSCO",15,1978,0,0,0
"5959","SCOSCO",15,1979,900090456.450547,109856.490847984,4268120530.6281
"5960","SCOSCO",15,1980,0,0,0
"5961","SCOSCO",15,1981,5405387455.0091,10782898.8671788,40052788788.0615
"5962","SCOSCO",15,1982,93517046.3891866,3491568.24863161,406907825.871294
"5963","SCOSCO",15,1983,2698631480.18163,378919080.756994,8963832317.81493
"5964","SCOSCO",15,1984,41558804821.5941,4037476387.00464,137163654882.969
"5965","SCOSCO",15,1985,5499997920.40422,729660370.471808,20411536512.3729
"5966","SCOSCO",15,1986,37112534042.9124,3540686183.0174,123820014109.587
"5967","SCOSCO",15,1987,59318375400.755,4928518275.59252,168415757769.838
"5968","SCOSCO",15,1988,2779794611.61233,155144680.942383,9378690226.69127
"5969","SCOSCO",15,1989,9773298159.80255,610031479.430225,39609144972.5415
"5970","SCOSCO",15,1990,7389718394.82655,356440628.309532,31465106002.6133
"5971","SCOSCO",15,1991,12128871449.8458,2242558949.10151,45002026026.1537
"5972","SCOSCO",15,1992,9033516264.57934,1561552351.43573,26968716122.5836
"5973","SCOSCO",15,1993,1091383694.9759,83878026.4712731,4535307784.75678
"5974","SCOSCO",15,1994,3185155089.5619,610314016.048857,10584438696.1575
"5975","SCOSCO",15,1995,6443015100.70504,493313965.256723,25083326638.9629
"5976","SCOSCO",15,1996,29628552155.2794,2276295009.26693,116118496671.592
"5977","SCOSCO",15,1997,3131941050.2596,128593955.065787,12922605361.4665
"5978","SCOSCO",15,1998,3179771842.9084,78160880.3002259,13982370593.2117
"5979","SCOSCO",15,1999,12152962261.9789,795654563.465791,40509429858.4066
"5980","SCOSCO",15,2000,16119423826.6866,1290715845.62697,54605186832.7057
"5981","SCOSCO",15,2001,1854008010.52159,209502802.331463,6185564643.347
"5982","SCOSCO",15,2002,9630269860.87586,563377701.066511,25715758103.1495
"5983","SCOSCO",15,2003,5131009450.21921,106836044.426923,20933533927.6584
"5984","SCOSCO",15,2004,10939324257.1785,548240572.997606,48182125523.6628
"5985","SCOSCO",15,2005,25279752742.9303,1631394438.99814,117028362439.224
"5986","SCOSCO",15,2006,47038136427.2325,2842221577.14848,228753861977.195
"5987","SCOSCO",15,2007,12683663477.1259,254730002.791783,123599001762.299
"5988","SCOSCO",15,2008,673017552.769197,19593787.7050926,2788216676.35857
"5989","SCOSCO",15,2009,1238708870.97157,56473595.4067788,6467448998.72195
"5990","SCOSCO",15,2010,50952934.2564116,409842.667592401,232517837.953207
"5991","SCOSCO",15,2011,101336063.370064,2197074.76217739,512280922.56751
"5992","SCOSCO",15,2012,4131707653.64179,57336847.9136434,20560410060.2086
"5993","SCOSCO",15,2013,155082864.766635,3690235.2172431,966793159.943179
"5994","SCOSCO",15,2014,818994432.476285,29368901.0886871,2814677145.35721
"5995","SCOSCO",15,2015,10067613185.0701,294955809.996982,42510690987.3189
"5996","SCOSCO",15,2016,348575952.731693,2139155.18495202,2075730220.11997
"5997","SCOSCO",15,2017,10787670083.658,129225513.483991,34455571985.9555
"5998","SCOSCO",15,2018,466293941.365321,14463087.1175234,2525267884.86772
"5999","SCOSCO",15,2019,198596051.739812,7075243.72681687,1095641541.10901
"6000","SCOSCO",15,2020,NA,0,0
"6193","SCOSCO",23,1973,NA,0,0
"6194","SCOSCO",23,1974,NA,0,0
"6195","SCOSCO",23,1975,NA,0,0
"6196","SCOSCO",23,1976,NA,0,0
"6197","SCOSCO",23,1977,0,0,0
"6198","SCOSCO",23,1978,0,0,0
"6199","SCOSCO",23,1979,0,0,0
"6200","SCOSCO",23,1980,0,0,0
"6201","SCOSCO",23,1981,NA,0,0
"6202","SCOSCO",23,1982,0,0,0
"6203","SCOSCO",23,1983,0,0,0
"6204","SCOSCO",23,1984,0,0,0
"6205","SCOSCO",23,1985,0,0,0
"6206","SCOSCO",23,1986,0,0,0
"6207","SCOSCO",23,1987,0,0,0
"6208","SCOSCO",23,1988,0,0,0
"6209","SCOSCO",23,1989,0,0,0
"6210","SCOSCO",23,1990,0,0,0
"6211","SCOSCO",23,1991,132383520.876404,1224956.90780244,580677751.57571
"6212","SCOSCO",23,1992,353510059.696371,1213535.19602023,2258066484.44022
"6213","SCOSCO",23,1993,0,0,0
"6214","SCOSCO",23,1994,810231273.160972,6037627.72553916,3885393364.1531
"6215","SCOSCO",23,1995,970111427.387153,6152243.93694316,4490764956.76905
"6216","SCOSCO",23,1996,0,0,0
"6217","SCOSCO",23,1997,0,0,0
"6218","SCOSCO",23,1998,798423493.445294,32237256.6823179,2920717202.52994
"6219","SCOSCO",23,1999,505038192.137271,25474327.4946374,1714487931.00441
"6220","SCOSCO",23,2000,1957789082.54507,109667136.077619,8284120898.90759
"6221","SCOSCO",23,2001,42934619.4505537,877046.307118328,151387124.238346
"6222","SCOSCO",23,2002,0,0,0
"6223","SCOSCO",23,2003,0,0,0
"6224","SCOSCO",23,2004,242376708.211654,12622150.8771969,948969325.787954
"6225","SCOSCO",23,2005,0,0,0
"6226","SCOSCO",23,2006,81902261.3679994,952294.676868315,288965422.930461
"6227","SCOSCO",23,2007,87965485.7096215,1324879.97949027,415906281.508437
"6228","SCOSCO",23,2008,0,0,0
"6229","SCOSCO",23,2009,0,0,0
"6230","SCOSCO",23,2010,0,0,0
"6231","SCOSCO",23,2011,0,0,0
"6232","SCOSCO",23,2012,145641256.76565,4146457.17927318,496137519.91363
"6233","SCOSCO",23,2013,3495888638.01168,86851796.7033528,22817244619.2833
"6234","SCOSCO",23,2014,66542238.3329267,410197.822830009,328099047.910164
"6235","SCOSCO",23,2015,161494929.539027,296762.011050105,714884993.413018
"6236","SCOSCO",23,2016,0,0,0
"6237","SCOSCO",23,2017,0,0,0
"6238","SCOSCO",23,2018,0,0,0
"6239","SCOSCO",23,2019,496742275.977717,5126709.12923985,2049384098.60224
"6240","SCOSCO",23,2020,NA,0,0
"6241","SCOSCO",28,1973,NA,0,0
"6242","SCOSCO",28,1974,NA,0,0
"6243","SCOSCO",28,1975,NA,0,0
"6244","SCOSCO",28,1976,NA,0,0
"6245","SCOSCO",28,1977,0,0,0
"6246","SCOSCO",28,1978,0,0,0
"6247","SCOSCO",28,1979,262462744.281445,1739621.87682072,894548499.432509
"6248","SCOSCO",28,1980,0,0,0
"6249","SCOSCO",28,1981,NA,0,0
"6250","SCOSCO",28,1982,NA,0,0
"6251","SCOSCO",28,1983,NA,0,0
"6252","SCOSCO",28,1984,NA,0,0
"6253","SCOSCO",28,1985,0,0,0
"6254","SCOSCO",28,1986,0,0,0
"6255","SCOSCO",28,1987,0,0,0
"6256","SCOSCO",28,1988,0,0,0
"6257","SCOSCO",28,1989,0,0,0
"6258","SCOSCO",28,1990,0,0,0
"6259","SCOSCO",28,1991,0,0,0
"6260","SCOSCO",28,1992,0,0,0
"6261","SCOSCO",28,1993,0,0,0
"6262","SCOSCO",28,1994,0,0,0
"6263","SCOSCO",28,1995,0,0,0
"6264","SCOSCO",28,1996,0,0,0
"6265","SCOSCO",28,1997,0,0,0
"6266","SCOSCO",28,1998,0,0,0
"6267","SCOSCO",28,1999,0,0,0
"6268","SCOSCO",28,2000,0,0,0
"6269","SCOSCO",28,2001,0,0,0
"6270","SCOSCO",28,2002,0,0,0
"6271","SCOSCO",28,2003,0,0,0
"6272","SCOSCO",28,2004,0,0,0
"6273","SCOSCO",28,2005,0,0,0
"6274","SCOSCO",28,2006,0,0,0
"6275","SCOSCO",28,2007,0,0,0
"6276","SCOSCO",28,2008,0,0,0
"6277","SCOSCO",28,2009,0,0,0
"6278","SCOSCO",28,2010,0,0,0
"6279","SCOSCO",28,2011,0,0,0
"6280","SCOSCO",28,2012,0,0,0
"6281","SCOSCO",28,2013,21156467.2540609,280526.974392173,80087365.511436
"6282","SCOSCO",28,2014,0,0,0
"6283","SCOSCO",28,2015,0,0,0
"6284","SCOSCO",28,2016,0,0,0
"6285","SCOSCO",28,2017,0,0,0
"6286","SCOSCO",28,2018,0,0,0
"6287","SCOSCO",28,2019,0,0,0
"6288","SCOSCO",28,2020,NA,0,0
"6289","SCOSCO",72,1973,924757965.807692,3323185.29177309,5467197635.67789
"6290","SCOSCO",72,1974,910894054.781934,4948600.33846871,4152975077.37409
"6291","SCOSCO",72,1975,0,0,0
"6292","SCOSCO",72,1976,0,0,0
"6293","SCOSCO",72,1977,1363183759.94157,1347467.49282204,5842661007.47421
"6294","SCOSCO",72,1978,0,0,0
